query,q0,docid,rank,score,system
154,Q0,AP891115-0267,33,0.1751485873923111,minmaxnorm
154,Q0,AP891205-0199,34,0.17423586801334712,minmaxnorm
154,Q0,DOE2-30-0655,35,0.1742348501016979,minmaxnorm
154,Q0,AP890418-0193,36,0.17362660148961928,minmaxnorm
154,Q0,AP890729-0125,37,0.1735369002317412,minmaxnorm
154,Q0,AP891018-0054,38,0.17342215165461697,minmaxnorm
154,Q0,WSJ890808-0077,39,0.17337600317733598,minmaxnorm
154,Q0,WSJ891010-0016,40,0.172946672804793,minmaxnorm
154,Q0,WSJ900613-0035,41,0.1726068447080696,minmaxnorm
154,Q0,AP890519-0229,42,0.17258197776477768,minmaxnorm
154,Q0,AP890718-0241,43,0.1722319296900281,minmaxnorm
154,Q0,AP890624-0120,44,0.1722070161962515,minmaxnorm
154,Q0,AP890429-0124,45,0.172079244564062,minmaxnorm
154,Q0,AP890906-0022,46,0.1716368718198932,minmaxnorm
154,Q0,AP890913-0042,47,0.17157651109533087,minmaxnorm
154,Q0,AP880916-0241,48,0.1713884112238864,minmaxnorm
154,Q0,AP890625-0047,49,0.1712149019031277,minmaxnorm
154,Q0,WSJ890915-0006,50,0.17114138458108982,minmaxnorm
154,Q0,AP890401-0089,51,0.17106864318556483,minmaxnorm
154,Q0,DOE2-33-0917,52,0.1703797364825695,minmaxnorm
154,Q0,AP890620-0155,53,0.17032378936817313,minmaxnorm
154,Q0,AP890419-0085,54,0.1698158811931652,minmaxnorm
154,Q0,AP890715-0012,55,0.16981025181727954,minmaxnorm
154,Q0,WSJ900413-0099,56,0.169642815672662,minmaxnorm
154,Q0,AP890901-0075,57,0.16900000707264431,minmaxnorm
154,Q0,AP890713-0247,58,0.16895627940255087,minmaxnorm
154,Q0,AP890327-0238,59,0.16883060714284776,minmaxnorm
154,Q0,AP890404-0068,60,0.16854144711082203,minmaxnorm
154,Q0,AP890830-0008,61,0.16825996465352397,minmaxnorm
154,Q0,AP890407-0045,62,0.16814795381606662,minmaxnorm
154,Q0,AP890325-0143,63,0.1680627678388076,minmaxnorm
154,Q0,DOE1-40-0286,64,0.16787901885118067,minmaxnorm
154,Q0,AP890512-0248,65,0.16711628124625755,minmaxnorm
154,Q0,AP890403-0044,66,0.16680832960389635,minmaxnorm
154,Q0,AP890524-0196,67,0.16677055714010613,minmaxnorm
154,Q0,AP890517-0072,68,0.16675793490204416,minmaxnorm
154,Q0,AP890519-0164,69,0.1666846420399395,minmaxnorm
154,Q0,DOE1-76-0098,70,0.1665669202535447,minmaxnorm
154,Q0,AP890728-0229,71,0.16653623481423427,minmaxnorm
154,Q0,AP890719-0089,72,0.16650060300835892,minmaxnorm
154,Q0,WSJ910410-0063,73,0.16605324822528789,minmaxnorm
154,Q0,AP890909-0104,74,0.16584492127725134,minmaxnorm
154,Q0,WSJ910905-0114,75,0.16581591204700033,minmaxnorm
154,Q0,AP890311-0121,76,0.16564744790292246,minmaxnorm
154,Q0,AP891129-0272,77,0.16557427005735398,minmaxnorm
154,Q0,WSJ880629-0100,78,0.1655610847384452,minmaxnorm
154,Q0,AP890414-0224,79,0.1655530531303527,minmaxnorm
154,Q0,WSJ910319-0033,80,0.16554851830062645,minmaxnorm
154,Q0,AP880628-0027,81,0.165154039965819,minmaxnorm
154,Q0,WSJ900730-0058,82,0.1650464033903204,minmaxnorm
154,Q0,WSJ910705-0069,83,0.1649270811915108,minmaxnorm
154,Q0,AP890404-0090,84,0.16485262171536927,minmaxnorm
154,Q0,AP890327-0226,85,0.1637579857861749,minmaxnorm
154,Q0,AP880915-0155,86,0.16367227572054788,minmaxnorm
154,Q0,AP890714-0192,87,0.16352511694490982,minmaxnorm
154,Q0,WSJ880115-0116,88,0.16350446154029327,minmaxnorm
154,Q0,WSJ890811-0045,89,0.16337553513776076,minmaxnorm
154,Q0,WSJ900507-0069,90,0.16300563196937376,minmaxnorm
154,Q0,AP890425-0303,91,0.16298691157601528,minmaxnorm
154,Q0,AP890520-0019,92,0.1628173536207763,minmaxnorm
154,Q0,AP891108-0197,93,0.16270246400158994,minmaxnorm
154,Q0,AP890508-0291,94,0.16266722933557365,minmaxnorm
154,Q0,WSJ910220-0007,95,0.1625991949717849,minmaxnorm
154,Q0,AP880811-0219,96,0.16224344046153616,minmaxnorm
154,Q0,AP890421-0236,97,0.16221468724075652,minmaxnorm
154,Q0,AP890629-0164,98,0.1622089162680447,minmaxnorm
154,Q0,AP890624-0121,99,0.16181168271683585,minmaxnorm
154,Q0,AP890722-0016,100,0.161631408234165,minmaxnorm
154,Q0,AP890523-0247,101,0.16144445381197906,minmaxnorm
154,Q0,AP890630-0041,102,0.16141698709996447,minmaxnorm
154,Q0,WSJ910117-0021,103,0.16135389105401757,minmaxnorm
154,Q0,AP890303-0137,104,0.1611281329371786,minmaxnorm
154,Q0,AP890407-0140,105,0.16091093365032308,minmaxnorm
154,Q0,AP890407-0244,106,0.16082194776262349,minmaxnorm
154,Q0,AP890711-0221,107,0.16080666635859103,minmaxnorm
154,Q0,AP890906-0197,108,0.16079857391261396,minmaxnorm
154,Q0,AP890509-0152,109,0.16067676578035667,minmaxnorm
154,Q0,WSJ900907-0086,110,0.16059159079478094,minmaxnorm
154,Q0,AP890816-0057,111,0.16049669420264767,minmaxnorm
154,Q0,ZF207-661-798,112,0.16039390864246372,minmaxnorm
154,Q0,AP890914-0206,113,0.16039388008349487,minmaxnorm
154,Q0,AP880425-0184,114,0.16020704164739483,minmaxnorm
154,Q0,AP890511-0283,115,0.1600390981400386,minmaxnorm
154,Q0,AP880627-0152,116,0.159886043238166,minmaxnorm
154,Q0,AP880521-0183,117,0.1595783178368496,minmaxnorm
154,Q0,WSJ891009-0059,118,0.15953540189082077,minmaxnorm
154,Q0,WSJ880114-0016,119,0.1595220949012983,minmaxnorm
154,Q0,DOE1-43-0782,120,0.15942745498165486,minmaxnorm
154,Q0,AP890325-0030,121,0.15912435810687023,minmaxnorm
154,Q0,AP891107-0205,122,0.15910646570351614,minmaxnorm
154,Q0,DOE2-40-0392,123,0.15906339167516104,minmaxnorm
154,Q0,AP890404-0143,124,0.1590565870743503,minmaxnorm
154,Q0,DOE1-29-0048,125,0.15899448286779902,minmaxnorm
154,Q0,AP890627-0008,126,0.1589443220049031,minmaxnorm
154,Q0,AP890626-0097,127,0.15887599203093142,minmaxnorm
154,Q0,AP890330-0206,128,0.15883597438947267,minmaxnorm
154,Q0,DOE2-40-1090,129,0.1588055252595474,minmaxnorm
154,Q0,WSJ880112-0002,130,0.15874536593759372,minmaxnorm
154,Q0,AP890404-0258,131,0.15860050070526246,minmaxnorm
154,Q0,WSJ900803-0065,132,0.1583724301419235,minmaxnorm
154,Q0,WSJ900727-0077,133,0.1583476593370406,minmaxnorm
154,Q0,AP891104-0051,134,0.158227995797981,minmaxnorm
154,Q0,AP890414-0235,135,0.15821314348806842,minmaxnorm
154,Q0,AP890724-0088,136,0.15819874464790087,minmaxnorm
154,Q0,AP890711-0124,137,0.1579270006142025,minmaxnorm
154,Q0,WSJ900719-0046,138,0.15791426447009504,minmaxnorm
154,Q0,AP890513-0038,139,0.15778460198884045,minmaxnorm
154,Q0,AP890406-0150,140,0.15776671986397833,minmaxnorm
154,Q0,ZF207-190-134,141,0.15772172834659193,minmaxnorm
154,Q0,WSJ900612-0039,142,0.15772059987649628,minmaxnorm
154,Q0,WSJ900801-0059,143,0.1575051851910667,minmaxnorm
154,Q0,AP890101-0050,144,0.1574908343337373,minmaxnorm
154,Q0,AP890404-0141,145,0.15746136048497786,minmaxnorm
154,Q0,AP890621-0146,146,0.15743019431785504,minmaxnorm
154,Q0,AP890705-0086,147,0.15728776281669135,minmaxnorm
154,Q0,AP890304-0053,148,0.1571828043486011,minmaxnorm
154,Q0,WSJ900713-0079,149,0.15712586262749295,minmaxnorm
154,Q0,AP890727-0147,150,0.15697059357273507,minmaxnorm
154,Q0,DOE1-23-0230,151,0.15693600494280835,minmaxnorm
154,Q0,AP890622-0203,152,0.15692716324809508,minmaxnorm
154,Q0,WSJ900629-0050,153,0.15689349025751156,minmaxnorm
154,Q0,AP890329-0107,154,0.1565011053450525,minmaxnorm
154,Q0,AP890418-0228,155,0.15641125778626425,minmaxnorm
154,Q0,DOE2-31-0784,156,0.1563267085006387,minmaxnorm
154,Q0,WSJ891002-0039,157,0.1562944221216315,minmaxnorm
154,Q0,AP890304-0141,158,0.15628628457820587,minmaxnorm
154,Q0,DOE2-37-0757,159,0.15611741421067943,minmaxnorm
154,Q0,DOE1-35-0131,160,0.15607095167525895,minmaxnorm
154,Q0,DOE2-30-0985,161,0.1559155924158018,minmaxnorm
154,Q0,AP890419-0183,162,0.15584706505542426,minmaxnorm
154,Q0,AP881228-0133,163,0.15565359002027504,minmaxnorm
154,Q0,AP890506-0127,164,0.15557049312166055,minmaxnorm
154,Q0,AP890624-0021,165,0.15552307092816325,minmaxnorm
154,Q0,ZF207-275-142,166,0.15548419101605046,minmaxnorm
154,Q0,WSJ910722-0089,167,0.15542227266271388,minmaxnorm
154,Q0,AP890525-0147,168,0.15527259713010055,minmaxnorm
154,Q0,AP890405-0133,169,0.15516224561705777,minmaxnorm
154,Q0,AP891012-0253,170,0.15513606426319296,minmaxnorm
154,Q0,WSJ900612-0001,171,0.15496520119892498,minmaxnorm
154,Q0,WSJ891024-0035,172,0.154936138231143,minmaxnorm
154,Q0,AP890508-0253,173,0.15480724377418406,minmaxnorm
154,Q0,AP890330-0209,174,0.15478513732774443,minmaxnorm
154,Q0,AP890403-0149,175,0.15459380665359573,minmaxnorm
154,Q0,AP890625-0004,176,0.1542122087116746,minmaxnorm
154,Q0,ZF207-424-988,177,0.15416451640070078,minmaxnorm
154,Q0,AP890403-0040,178,0.1540939696807073,minmaxnorm
154,Q0,AP890412-0140,179,0.1538169477413304,minmaxnorm
154,Q0,DOE2-40-1096,180,0.1538131827338362,minmaxnorm
154,Q0,ZF207-406-226,181,0.1537772412099897,minmaxnorm
154,Q0,AP890422-0113,182,0.15376667753382098,minmaxnorm
154,Q0,AP890328-0111,183,0.15376047161481016,minmaxnorm
154,Q0,DOE1-37-0329,184,0.15348391085972712,minmaxnorm
154,Q0,WSJ900907-0083,185,0.15331862489220863,minmaxnorm
154,Q0,AP890324-0123,186,0.15329009626523765,minmaxnorm
154,Q0,AP890327-0218,187,0.15305342549314443,minmaxnorm
154,Q0,AP890725-0270,188,0.1530035264715511,minmaxnorm
154,Q0,AP890327-0092,189,0.15272697836563487,minmaxnorm
154,Q0,AP890412-0113,190,0.15254530704858432,minmaxnorm
154,Q0,AP890508-0268,191,0.15243055503794084,minmaxnorm
154,Q0,AP890811-0135,192,0.15233498134672888,minmaxnorm
154,Q0,AP890401-0038,193,0.1522163541090751,minmaxnorm
154,Q0,AP890628-0108,194,0.15219686123409804,minmaxnorm
154,Q0,AP890107-0137,195,0.15217658399328493,minmaxnorm
154,Q0,AP890418-0029,196,0.15200302586658634,minmaxnorm
154,Q0,AP890422-0125,197,0.15171166422768978,minmaxnorm
154,Q0,WSJ890727-0081,198,0.15157341392553947,minmaxnorm
154,Q0,AP890404-0008,199,0.15154671507663037,minmaxnorm
154,Q0,DOE1-34-0840,200,0.151273552386848,minmaxnorm
154,Q0,AP890302-0094,201,0.1511867849987619,minmaxnorm
154,Q0,WSJ891030-0078,202,0.15109670288052598,minmaxnorm
154,Q0,AP890406-0148,203,0.15088265039394794,minmaxnorm
154,Q0,WSJ900716-0105,204,0.1506863824503458,minmaxnorm
154,Q0,AP890419-0132,205,0.1506086666618236,minmaxnorm
154,Q0,AP890330-0007,206,0.15060424160900313,minmaxnorm
154,Q0,AP890531-0072,207,0.150116263403058,minmaxnorm
154,Q0,WSJ890831-0087,208,0.14999376307949622,minmaxnorm
154,Q0,WSJ900417-0072,209,0.14989230129964276,minmaxnorm
154,Q0,AP890407-0203,210,0.14978247073201,minmaxnorm
154,Q0,AP890624-0062,211,0.1495336877186212,minmaxnorm
154,Q0,AP890203-0041,212,0.14949866672894443,minmaxnorm
154,Q0,AP890329-0045,213,0.14937221157766392,minmaxnorm
154,Q0,AP880426-0146,214,0.1493322858929896,minmaxnorm
154,Q0,AP891002-0241,215,0.14931415169716197,minmaxnorm
154,Q0,WSJ900904-0087,216,0.14928647345738347,minmaxnorm
154,Q0,AP890405-0162,217,0.14927297874508266,minmaxnorm
154,Q0,AP891213-0061,218,0.148946932848751,minmaxnorm
154,Q0,AP890727-0082,219,0.14892958791259697,minmaxnorm
154,Q0,WSJ910128-0047,220,0.148871403338891,minmaxnorm
154,Q0,AP880714-0115,221,0.14862838855028507,minmaxnorm
154,Q0,AP890418-0159,222,0.14862514968564505,minmaxnorm
154,Q0,AP891110-0030,223,0.1486170462874808,minmaxnorm
154,Q0,AP890606-0203,224,0.14858429193732053,minmaxnorm
154,Q0,WSJ910129-0015,225,0.1485693680699105,minmaxnorm
154,Q0,AP890509-0253,226,0.14855508099006376,minmaxnorm
154,Q0,AP890511-0187,227,0.1483788883311174,minmaxnorm
154,Q0,AP890811-0019,228,0.1481181452296539,minmaxnorm
154,Q0,AP880425-0058,229,0.14808424140272963,minmaxnorm
154,Q0,DOE2-40-1098,230,0.14801252202250603,minmaxnorm
154,Q0,AP890408-0035,231,0.1480011831682641,minmaxnorm
154,Q0,AP881224-0014,232,0.14789643009757925,minmaxnorm
154,Q0,AP890502-0161,233,0.14787836493473008,minmaxnorm
154,Q0,AP890629-0195,234,0.14783086181706467,minmaxnorm
154,Q0,AP890511-0243,235,0.1478140031017416,minmaxnorm
154,Q0,WSJ910125-0047,236,0.14781191073163052,minmaxnorm
154,Q0,AP890804-0009,237,0.1477710780753633,minmaxnorm
154,Q0,AP890426-0210,238,0.1477448754137642,minmaxnorm
154,Q0,AP890502-0188,239,0.14771866766685895,minmaxnorm
154,Q0,WSJ900705-0105,240,0.1474927506106389,minmaxnorm
154,Q0,AP890722-0001,241,0.1473915691151865,minmaxnorm
154,Q0,DOE1-34-0841,242,0.14732458640720794,minmaxnorm
154,Q0,AP890625-0002,243,0.14701359525682128,minmaxnorm
154,Q0,AP890303-0049,244,0.14698879210238255,minmaxnorm
154,Q0,AP890629-0127,245,0.14680678652422938,minmaxnorm
154,Q0,WSJ880707-0127,246,0.1467827768846888,minmaxnorm
154,Q0,AP890325-0029,247,0.14665790196261183,minmaxnorm
154,Q0,AP890609-0205,248,0.14661352424278623,minmaxnorm
154,Q0,AP890410-0008,249,0.14652550256664693,minmaxnorm
154,Q0,AP890506-0030,250,0.14638344957399982,minmaxnorm
154,Q0,AP890620-0044,251,0.1463370591778556,minmaxnorm
154,Q0,DOE1-23-0233,252,0.14627390989102776,minmaxnorm
154,Q0,AP891102-0151,253,0.14621366712238984,minmaxnorm
154,Q0,AP890725-0219,254,0.14604575917595325,minmaxnorm
154,Q0,DOE1-82-1053,255,0.14603536812285142,minmaxnorm
154,Q0,AP890626-0052,256,0.14599370896806643,minmaxnorm
154,Q0,AP890719-0049,257,0.145834942529948,minmaxnorm
154,Q0,DOE1-80-0472,258,0.14574575396949874,minmaxnorm
154,Q0,DOE1-23-0234,259,0.1457366644255668,minmaxnorm
154,Q0,AP890517-0241,260,0.14559895842957105,minmaxnorm
154,Q0,AP890718-0196,261,0.14554607118876045,minmaxnorm
154,Q0,AP890728-0069,262,0.14548956050004266,minmaxnorm
154,Q0,AP890414-0039,263,0.14541619495093386,minmaxnorm
154,Q0,AP890627-0123,264,0.14523809549058336,minmaxnorm
154,Q0,DOE1-40-0319,265,0.14475813364644974,minmaxnorm
154,Q0,AP890303-0093,266,0.14466602934773307,minmaxnorm
154,Q0,AP890916-0068,267,0.14450077755521185,minmaxnorm
154,Q0,AP891125-0023,268,0.14442596426993654,minmaxnorm
154,Q0,AP890511-0259,269,0.14440003824238587,minmaxnorm
154,Q0,AP890726-0311,270,0.1443980132108157,minmaxnorm
154,Q0,AP890518-0056,271,0.14436383339250736,minmaxnorm
154,Q0,AP890327-0146,272,0.14435113556275309,minmaxnorm
154,Q0,AP890326-0081,273,0.14431066594332506,minmaxnorm
154,Q0,AP890626-0107,274,0.1442630166206237,minmaxnorm
154,Q0,WSJ900710-0023,275,0.14399111960829164,minmaxnorm
154,Q0,AP890201-0171,276,0.143932089976976,minmaxnorm
154,Q0,AP890202-0089,277,0.14392582999215303,minmaxnorm
154,Q0,WSJ900910-0080,278,0.14391214472524821,minmaxnorm
154,Q0,AP890404-0260,279,0.14390161341672367,minmaxnorm
154,Q0,AP890329-0094,280,0.14384744454619805,minmaxnorm
154,Q0,AP890718-0081,281,0.1438407306588494,minmaxnorm
154,Q0,WSJ900608-0153,282,0.14379487254961718,minmaxnorm
154,Q0,DOE2-47-0928,283,0.14373946241167565,minmaxnorm
154,Q0,AP890306-0093,284,0.14371695221770295,minmaxnorm
154,Q0,AP890508-0063,285,0.14363747011846667,minmaxnorm
154,Q0,AP890726-0260,286,0.14358921260813665,minmaxnorm
154,Q0,AP890429-0069,287,0.14350890767962887,minmaxnorm
154,Q0,AP890621-0024,288,0.14350730590911287,minmaxnorm
154,Q0,DOE1-34-0843,289,0.14349315002269103,minmaxnorm
154,Q0,AP890704-0033,290,0.14333627128880616,minmaxnorm
154,Q0,AP890519-0244,291,0.143230076616129,minmaxnorm
154,Q0,AP890412-0167,292,0.14306191023687592,minmaxnorm
154,Q0,AP891024-0068,293,0.14296259542679465,minmaxnorm
154,Q0,ZF208-046-548,294,0.14263854414605695,minmaxnorm
154,Q0,WSJ910213-0064,295,0.14233859049530317,minmaxnorm
154,Q0,AP890210-0210,296,0.14233113494635924,minmaxnorm
154,Q0,FR88725-0063,297,0.14224140086379503,minmaxnorm
154,Q0,DOE2-19-0030,298,0.14208284855868356,minmaxnorm
154,Q0,AP890819-0146,299,0.1420749448994054,minmaxnorm
154,Q0,AP890917-0062,300,0.14206489739325528,minmaxnorm
154,Q0,AP890831-0086,301,0.1419136581034443,minmaxnorm
154,Q0,AP881225-0056,302,0.14171649170668915,minmaxnorm
154,Q0,AP890227-0189,303,0.14159420838326148,minmaxnorm
154,Q0,AP890605-0157,304,0.14157243847255585,minmaxnorm
154,Q0,AP890323-0192,305,0.14123840715164226,minmaxnorm
154,Q0,ZF207-160-776,306,0.14103071487956279,minmaxnorm
154,Q0,AP891127-0127,307,0.1409935787122428,minmaxnorm
154,Q0,AP890407-0243,308,0.14096929032544625,minmaxnorm
154,Q0,AP890621-0085,309,0.14088038866838734,minmaxnorm
154,Q0,AP891212-0104,310,0.14080347720238848,minmaxnorm
154,Q0,AP890629-0214,311,0.14076280501163474,minmaxnorm
154,Q0,AP890107-0084,312,0.14069375081760918,minmaxnorm
154,Q0,AP890101-0017,313,0.14053881250982367,minmaxnorm
154,Q0,WSJ890816-0048,314,0.14037920177436547,minmaxnorm
154,Q0,AP890512-0194,315,0.1403645666777943,minmaxnorm
154,Q0,AP890918-0020,316,0.14027089007502508,minmaxnorm
154,Q0,DOE1-23-0220,317,0.1401133292671332,minmaxnorm
154,Q0,AP880604-0186,318,0.14007713418820403,minmaxnorm
154,Q0,AP890522-0359,319,0.13946686183206558,minmaxnorm
154,Q0,AP890623-0002,320,0.13941465384942245,minmaxnorm
154,Q0,WSJ900726-0061,321,0.1392417727517052,minmaxnorm
154,Q0,AP880430-0163,322,0.13895699338626522,minmaxnorm
154,Q0,AP890429-0043,323,0.13878092071375966,minmaxnorm
154,Q0,AP891129-0113,324,0.13871911448399332,minmaxnorm
154,Q0,AP880312-0091,325,0.13861072024417626,minmaxnorm
154,Q0,AP890106-0072,326,0.13854445391327158,minmaxnorm
154,Q0,AP890629-0089,327,0.13831965160416065,minmaxnorm
154,Q0,ZF207-760-725,328,0.13821995931892608,minmaxnorm
154,Q0,AP891026-0061,329,0.1381816403252908,minmaxnorm
154,Q0,AP890406-0241,330,0.13799674609739773,minmaxnorm
154,Q0,DOE2-28-0160,331,0.13783439151978286,minmaxnorm
154,Q0,AP891228-0073,332,0.13779117971981017,minmaxnorm
154,Q0,AP890913-0188,333,0.13772508249704843,minmaxnorm
154,Q0,AP890414-0261,334,0.13763648908211787,minmaxnorm
154,Q0,AP890628-0206,335,0.13749184567742742,minmaxnorm
154,Q0,AP890406-0222,336,0.13748658411754128,minmaxnorm
154,Q0,AP891003-0053,337,0.13715718044560454,minmaxnorm
154,Q0,AP890708-0001,338,0.13702966225193505,minmaxnorm
154,Q0,DOE2-14-0119,339,0.13688439805543365,minmaxnorm
154,Q0,AP890520-0074,340,0.13687991328487334,minmaxnorm
154,Q0,DOE1-75-0474,341,0.13681236014384782,minmaxnorm
154,Q0,AP890624-0077,342,0.1367016517171177,minmaxnorm
154,Q0,AP890329-0265,343,0.13668783105400248,minmaxnorm
154,Q0,DOE2-61-0015,344,0.13668370689734594,minmaxnorm
154,Q0,DOE1-64-0686,345,0.13663939994110932,minmaxnorm
154,Q0,WSJ880105-0090,346,0.13661056351445477,minmaxnorm
154,Q0,AP890505-0222,347,0.13634393181997873,minmaxnorm
154,Q0,DOE1-13-0012,348,0.13632172906335138,minmaxnorm
154,Q0,AP890730-0083,349,0.13626951120943054,minmaxnorm
154,Q0,AP880426-0188,350,0.13626703791456174,minmaxnorm
154,Q0,AP891019-0147,351,0.13626534341536908,minmaxnorm
154,Q0,ZF207-297-226,352,0.13599673292318398,minmaxnorm
154,Q0,WSJ910905-0019,353,0.1359921923861032,minmaxnorm
154,Q0,AP890725-0246,354,0.13578759610834878,minmaxnorm
154,Q0,AP890714-0175,355,0.1355708390091776,minmaxnorm
154,Q0,AP890502-0205,356,0.13540322211105565,minmaxnorm
154,Q0,DOE2-28-0161,357,0.13536211514418198,minmaxnorm
154,Q0,DOE2-40-1109,358,0.13524520239005003,minmaxnorm
154,Q0,AP890914-0241,359,0.13502712888443827,minmaxnorm
154,Q0,AP890517-0282,360,0.13488595808627168,minmaxnorm
154,Q0,AP890831-0169,361,0.13485308558350462,minmaxnorm
154,Q0,AP890414-0017,362,0.13472756878255834,minmaxnorm
154,Q0,AP890507-0038,363,0.13463116907601422,minmaxnorm
154,Q0,WSJ900914-0034,364,0.13425523920554613,minmaxnorm
154,Q0,AP890920-0101,365,0.1341023313391303,minmaxnorm
154,Q0,WSJ910404-0028,366,0.13409446478717965,minmaxnorm
154,Q0,AP890420-0238,367,0.13403436458548015,minmaxnorm
154,Q0,AP890510-0060,368,0.13398328925081854,minmaxnorm
154,Q0,AP890503-0052,369,0.13395917621489867,minmaxnorm
154,Q0,AP890201-0196,370,0.13381047227669765,minmaxnorm
154,Q0,AP890818-0023,371,0.1329328808476965,minmaxnorm
154,Q0,AP890709-0018,372,0.13290183157586477,minmaxnorm
154,Q0,DOE2-09-0672,373,0.1327218970523686,minmaxnorm
154,Q0,AP890424-0008,374,0.1326799542239945,minmaxnorm
154,Q0,AP890329-0148,375,0.13265684774521927,minmaxnorm
154,Q0,WSJ890821-0123,376,0.13264321873030327,minmaxnorm
154,Q0,AP890503-0215,377,0.13252755893324938,minmaxnorm
154,Q0,AP890410-0242,378,0.13221116620723466,minmaxnorm
154,Q0,AP890330-0088,379,0.13210840069265453,minmaxnorm
154,Q0,DOE1-73-0702,380,0.1320107174660532,minmaxnorm
154,Q0,AP890916-0144,381,0.13200883318984205,minmaxnorm
154,Q0,DOE1-87-0518,382,0.13200864064127224,minmaxnorm
154,Q0,AP891104-0001,383,0.13190903346116292,minmaxnorm
154,Q0,AP890513-0132,384,0.13180643342184512,minmaxnorm
154,Q0,AP890414-0110,385,0.1317103970219735,minmaxnorm
154,Q0,AP890427-0156,386,0.131709664415049,minmaxnorm
154,Q0,AP890816-0240,387,0.13164153101921988,minmaxnorm
154,Q0,AP890204-0086,388,0.13163878378992738,minmaxnorm
154,Q0,AP890824-0077,389,0.13163868999965966,minmaxnorm
154,Q0,AP890711-0195,390,0.13160911544247744,minmaxnorm
154,Q0,WSJ900608-0093,391,0.13154858705315392,minmaxnorm
154,Q0,AP890502-0162,392,0.13150563968219672,minmaxnorm
154,Q0,DOE2-40-1100,393,0.13134794270508512,minmaxnorm
154,Q0,AP890427-0139,394,0.13120913976511264,minmaxnorm
154,Q0,AP890914-0281,395,0.13120091771175807,minmaxnorm
154,Q0,AP890407-0143,396,0.13109303456418528,minmaxnorm
154,Q0,AP890408-0109,397,0.13105607833573368,minmaxnorm
154,Q0,WSJ920127-0051,398,0.13104606949719982,minmaxnorm
154,Q0,DOE2-44-0006,399,0.1309793524843903,minmaxnorm
154,Q0,WSJ890808-0125,400,0.13064396725993085,minmaxnorm
154,Q0,AP880427-0209,401,0.13057583622581642,minmaxnorm
154,Q0,AP890826-0134,402,0.1305409694073608,minmaxnorm
154,Q0,WSJ910325-0176,403,0.13051391212548577,minmaxnorm
154,Q0,AP890328-0231,404,0.1302463325460262,minmaxnorm
154,Q0,AP890423-0083,405,0.13019773935113083,minmaxnorm
154,Q0,AP890328-0191,406,0.12996696163817992,minmaxnorm
154,Q0,AP890502-0044,407,0.12991107632487967,minmaxnorm
154,Q0,AP890830-0253,408,0.12990371139874476,minmaxnorm
154,Q0,WSJ911002-0174,409,0.12976131572296346,minmaxnorm
154,Q0,AP881123-0176,410,0.1293294275709034,minmaxnorm
154,Q0,AP890920-0174,411,0.12928074166666992,minmaxnorm
154,Q0,AP890418-0049,412,0.12925727360053066,minmaxnorm
154,Q0,AP890419-0205,413,0.1290326046055588,minmaxnorm
154,Q0,AP890916-0020,414,0.12878557488851824,minmaxnorm
154,Q0,WSJ910805-0095,415,0.1287736923289305,minmaxnorm
154,Q0,AP890519-0014,416,0.12867434976994196,minmaxnorm
154,Q0,AP890512-0251,417,0.12862392279010357,minmaxnorm
